RECORDING_SESSION_LABEL	TRIAL_INDEX	DATA_FILE	EYE_USED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_20	IA_FSA_COUNT_21	IA_FSA_COUNT_22	IA_FSA_COUNT_23	IA_FSA_DURATION_20	IA_FSA_DURATION_21	IA_FSA_DURATION_22	IA_FSA_DURATION_23	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT	AG_Audio_LIST	AG_Loc	AG_VIDEO	Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	bg_code	bg_name	calibration	condition	dog_session	frame_rate	session_number	stimulus_duration	sub_id	trial_number	trial_type	video_file
Nala_3	2	Nala_3.edf	RIGHT	RECORDING_SESSION	170574.22	8793.33	759	1827	0.1005	TRUE	19023	90	2	20	[20]	2	16215	1	594.5	427.2	1	90	16334	0.0714	1	33.5	74.8	16215	8.58	-45.09	16214	1	16162	0.2143	3	0	0	0	.	0	0	0	.	.	21	9	leaving_agent	1463	3	31403	921.7	154.9	1463	32865	0.0714	1	150.7	-465.7	31403	7.41	110.96	31402	11	31347	561	1	1	9209	8498	.	0	0	0	0	0	0	1830	790	3	274	2	22606	684.9	117.6	274	22972	0.0714	1	128.4	-294.1	22606	1830	0	.	0	1463	3	31403	921.7	154.9	1463	32865	0.0714	1	150.7	-465.7	31403	95	RECTANGLE	"[20, 0, 21, 0, 21, 0]"	TRUE	869038	1	video	TRUE	850038	Fixations	18173	14	3	Trial: 2	833887	2	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Nala_3	2	FALSE	"(255, 255, 255, 255)"	white	w_fly64.mp4	CG	29-Feb	30.3	2	19000	29	2	incong	CG_100.mp4
Nala_3	2	Nala_3.edf	RIGHT	RECORDING_SESSION	207832	.	759	0	0	TRUE	19024	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	.	0	0	0	.	.	22	2	inviting_agent	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	19	0	0	.	.	.	.	.	.	.	.	.	.	395	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	0	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	"[20, 0, 21, 0, 21, 0]"	TRUE	869038	1	video	TRUE	850038	Fixations	18173	14	3	Trial: 2	833887	2	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Nala_3	2	FALSE	"(255, 255, 255, 255)"	white	w_fly64.mp4	CG	29-Feb	30.3	2	19000	29	2	incong	CG_100.mp4
Nala_4	1	Nala_4.edf	RIGHT	RECORDING_SESSION	70685.83	5516	534	172	0.0176	FALSE	.	172	1	.	.	1	349	0	436.1	309.4	1	172	520	0.1429	1	74.1	.	349	.	.	.	.	.	0.1429	1	0	.	.	.	0	.	.	.	.	20	.	FIXATION_TRIGGER	172	1	349	436.1	309.4	172	520	0.1429	1	74.1	.	349	.	.	.	.	.	362	1	1	5516	5516	.	0	0	0	0	0	0	172	662	1	.	.	.	.	.	.	.	.	.	.	.	.	172	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	"[20, 0]"	TRUE	1281450	1	video	TRUE	1271432	Fixations	9747	7	1	Trial: 1	1271083	1	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Nala_4	1	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	fam	29-Mar	30.3	3	10000	29	1	fam	fam_100.mp4
Nala_4	2	Nala_4.edf	RIGHT	RECORDING_SESSION	70685.83	5299	534	181	0.0098	FALSE	.	181	1	.	.	1	795	0	479.1	307.9	1	181	975	0.0714	1	117.1	.	795	.	.	.	.	.	0.0714	1	0	0	.	0	0	0	.	0	.	20	.	FIXATION_TRIGGER	181	1	795	479.1	307.9	181	975	0.0714	1	117.1	.	795	.	.	.	.	.	362	1	1	5299	5299	.	0	0	0	0	0	0	181	662	1	.	.	.	.	.	.	.	.	.	.	.	.	181	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	"[20, 0, 23, 21, 23, 21, 23, 0, 21]"	TRUE	1301931	1	video	TRUE	1282930	Fixations	18505	14	3	Trial: 2	1282135	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Nala_4	2	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	CA	29-Mar	30.3	3	19000	29	3	cong	CA_100.mp4
Nala_4	2	Nala_4.edf	RIGHT	RECORDING_SESSION	177536.4	6936.6	759	7471	0.4037	TRUE	19024	1092	4	23	"[23, 20]"	4	7003	2	649.6	198.3	0	3658	10993	0.1429	2	88.6	259.9	7003	10.48	6.18	7002	3	6953	0.3571	5	0	2	.	2	0	5720	.	899	.	21	11	approaching_agent	160	3	19637	372.5	142	160	19796	0.0714	1	92.5	371.7	19637	3.46	-18.65	19636	13	19594	561	0	0	8326	6158	.	1	2	0	0	0	0	3950	790	3	2566	1	8396	435.5	205.7	3653	16406	0.1429	2	81	396.4	12730	3950	1	.	0	531	2	12730	361	134.3	160	19796	0.0714	1	92.5	371.7	19637	95	RECTANGLE	"[20, 0, 23, 21, 23, 21, 23, 0, 21]"	TRUE	1301931	1	video	TRUE	1282930	Fixations	18505	14	3	Trial: 2	1282135	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Nala_4	2	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	CA	29-Mar	30.3	3	19000	29	3	cong	CA_100.mp4
Nala_4	2	Nala_4.edf	RIGHT	RECORDING_SESSION	207832	6934.5	759	5684	0.3072	TRUE	19024	3565	3	.	[20]	3	3388	1	301.1	238.7	1	3565	6952	0.0714	1	282.1	-466.5	3388	5.88	-165.66	3387	2	3345	0.2857	4	0	2	.	1	0	1883	.	1220	.	23	2	inviting_agent	496	3	16426	238.7	178.8	496	16921	0.0714	1	209.7	-306.9	16426	1.1	-166.99	16425	9	16407	19	0	0	7652	6576	.	0	0	1	2	1	2	13446	395	3	403	2	11032	266.6	204.8	1623	12681	0.1429	2	237.6	-416.5	11032	5684	0	.	0	1220	2	11462	164.6	232.4	496	16921	0.0714	1	209.7	-306.9	16426	95	RECTANGLE	"[20, 0, 23, 21, 23, 21, 23, 0, 21]"	TRUE	1301931	1	video	TRUE	1282930	Fixations	18505	14	3	Trial: 2	1282135	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Nala_4	2	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	CA	29-Mar	30.3	3	19000	29	3	cong	CA_100.mp4
Nala_5	1	Nala_5.edf	RIGHT	RECORDING_SESSION	70685.83	5197	534	144	0.0148	FALSE	.	144	1	.	.	1	2150	0	497.6	391.4	1	144	2293	0.1429	1	135.6	.	2150	.	.	.	.	.	0.1429	1	0	.	.	.	0	.	.	.	.	20	.	FIXATION_TRIGGER	144	1	2150	497.6	391.4	144	2293	0.1429	1	135.6	.	2150	.	.	.	.	.	362	1	1	5197	5197	.	0	0	0	0	0	0	144	662	1	.	.	.	.	.	.	.	.	.	.	.	.	144	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	"[20, 0]"	TRUE	3545936	1	video	TRUE	3535920	Fixations	9722	7	1	Trial: 1	3533770	1	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Nala_5	1	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	fam	29-Apr	30.3	4	10000	29	1	fam	fam_100.mp4
Nala_5	2	Nala_5.edf	RIGHT	RECORDING_SESSION	70685.83	4620	534	184	0.0102	FALSE	.	184	1	.	.	1	317	0	471.4	305.9	1	184	500	0.0625	1	109.4	.	317	.	.	.	.	.	0.0625	1	0	0	1	.	0	0	437	.	.	20	.	FIXATION_TRIGGER	184	1	317	471.4	305.9	184	500	0.0625	1	109.4	.	317	.	.	.	.	.	362	1	1	4620	4620	.	0	0	0	0	0	0	184	662	1	.	.	.	.	.	.	.	.	.	.	.	.	184	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	"[20, 22, 21, 22, 0, 22, 21, 22, 0, 22]"	TRUE	3566200	1	video	TRUE	3547202	Fixations	18047	16	3	Trial: 2	3546885	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Nala_5	2	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	GA	29-Apr	30.3	4	19000	29	4	incong	GA_100.mp4
Nala_5	2	Nala_5.edf	RIGHT	RECORDING_SESSION	177536.4	6038.8	759	6987	0.3872	TRUE	19024	1101	6	22	"[22, 20]"	3	6574	2	610	203.4	0	2779	9618	0.1875	3	49	280.5	6574	9.7	-4.62	6573	5	6511	0.3125	5	0	3	2	.	0	3903	914	.	.	21	11	approaching_agent	2223	2	15406	314.2	98.5	4208	17628	0.125	2	217.4	284.3	13159	5.52	151.04	15405	12	15144	561	0	0	6878	5749	.	1	2	0	0	0	0	2977	790	2	1133	1	7908	429.6	161.6	4208	17628	0.125	2	217.4	284.3	13159	2977	1	.	0	545	1	9074	305.5	184.4	.	.	.	.	.	.	.	95	RECTANGLE	"[20, 22, 21, 22, 0, 22, 21, 22, 0, 22]"	TRUE	3566200	1	video	TRUE	3547202	Fixations	18047	16	3	Trial: 2	3546885	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Nala_5	2	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	GA	29-Apr	30.3	4	19000	29	4	incong	GA_100.mp4
Nala_5	2	Nala_5.edf	RIGHT	RECORDING_SESSION	208828	6210	759	7899	0.4377	TRUE	19024	437	2	20	[20]	2	547	1	334.2	207.6	1	5759	6510	0.25	4	260.2	-397.4	547	3.74	141.62	546	1	501	0.5	8	0	2	3	.	0	3282	5414	.	.	22	4	pointing_agent	605	5	18711	123.6	135	605	19315	0.0625	1	94.6	76.8	18711	2.64	-16.71	18710	15	18668	74	0	0	7914	4600	.	0	0	1	2	1	2	15175	450	5	2086	1	1024	186.8	121	363	10012	0.0625	1	164.1	-231.5	9650	7990	0	.	0	1659	1	3159	377.2	111.1	621	13061	0.0625	1	247.7	-103.2	12441	95	RECTANGLE	"[20, 22, 21, 22, 0, 22, 21, 22, 0, 22]"	TRUE	3566200	1	video	TRUE	3547202	Fixations	18047	16	3	Trial: 2	3546885	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Nala_5	2	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	GA	29-Apr	30.3	4	19000	29	4	incong	GA_100.mp4
Ori_1	1	Ori_1.edf	RIGHT	RECORDING_SESSION	70685.83	1541	534	104	0.0113	FALSE	.	104	1	.	.	1	230	0	468.7	364.1	1	104	333	0.0385	1	106.7	.	230	5.41	121.92	229	.	197	0.0385	1	0	.	.	.	0	.	.	.	.	20	.	FIXATION_TRIGGER	104	1	230	468.7	364.1	104	333	0.0385	1	106.7	.	230	5.41	121.92	229	.	197	362	1	1	1541	1541	.	0	0	0	0	0	0	104	662	1	.	.	.	.	.	.	.	.	.	.	.	.	104	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	"[20, 0]"	TRUE	1424693	1	video	TRUE	1414678	Fixations	9163	26	1	Trial: 1	1414469	1	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Ori_1	1	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	fam	11-Jan	30.3	1	10000	11	1	fam	fam_100.mp4
Ori_1	2	Ori_1.edf	RIGHT	RECORDING_SESSION	70685.83	2207.5	534	242	0.0137	FALSE	.	125	1	.	.	1	1588	0	423.8	340.7	1	125	1712	0.0357	1	61.8	.	1588	.	.	.	.	.	0.0714	2	0	0	2	.	0	0	386	.	.	20	.	FIXATION_TRIGGER	117	2	16648	400	436.1	117	16764	0.0357	1	38	151.3	16648	9.74	-53.15	16647	22	16560	362	1	1	2382	2033	.	1	1	0	0	0	0	125	662	2	117	2	16648	400	436.1	117	16764	0.0357	1	38	151.3	16648	125	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	"[20, 22, 21, 22, 0, 21, 22, 0, 22, 20, 22]"	TRUE	1445971	1	video	TRUE	1426974	Fixations	17725	28	3	Trial: 2	1425386	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Ori_1	2	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	CG	11-Jan	30.3	1	19000	11	1	incong	CG_100.mp4
Ori_1	2	Ori_1.edf	RIGHT	RECORDING_SESSION	170574.22	2231	759	830	0.0468	TRUE	19023	278	13	22	"[22, 20]"	3	7977	2	641	219.9	0	552	8730	0.1071	3	78.5	327.9	7977	13.06	-5.55	7976	12	7904	0.1429	4	0	2	2	.	0	304	5339	.	.	21	9	leaving_agent	278	2	9995	936.2	233	278	10272	0.0357	1	165.2	-183.1	9995	5.78	30.4	9994	17	9958	561	0	0	2450	2140	.	1	1	0	0	0	0	648	790	2	186	1	8376	749.6	610.2	278	10272	0.0357	1	165.2	-183.1	9995	648	1	.	0	88	1	8613	739.1	368.7	.	.	.	.	.	.	.	95	RECTANGLE	"[20, 22, 21, 22, 0, 21, 22, 0, 22, 20, 22]"	TRUE	1445971	1	video	TRUE	1426974	Fixations	17725	28	3	Trial: 2	1425386	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Ori_1	2	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	CG	11-Jan	30.3	1	19000	11	1	incong	CG_100.mp4
Ori_1	2	Ori_1.edf	RIGHT	RECORDING_SESSION	207832	2222.2	759	16303	0.9198	TRUE	19024	135	2	20	[20]	2	1745	1	306.1	227.1	1	5863	7903	0.3929	11	287.1	-404.8	1745	3.61	140.81	1744	1	1713	0.7143	20	1	1	15	.	117	344	10464	.	.	22	2	inviting_agent	1378	5	19208	219.7	186.5	3622	20585	0.1786	5	224.5	-381	16807	0.41	-8.47	19207	27	19198	19	0	0	2640	1889	.	0	0	1	2	1	2	17346	395	5	345	1	1903	224.7	209.2	916	9750	0.0357	1	218.7	-720.1	8835	16303	0	.	0	361	1	2254	223	187.3	4423	14793	0.0357	1	170.6	-917.2	10371	95	RECTANGLE	"[20, 22, 21, 22, 0, 21, 22, 0, 22, 20, 22]"	TRUE	1445971	1	video	TRUE	1426974	Fixations	17725	28	3	Trial: 2	1425386	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Ori_1	2	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	CG	11-Jan	30.3	1	19000	11	1	incong	CG_100.mp4
Ori_2	1	Ori_2.edf	RIGHT	RECORDING_SESSION	70685.83	2267.75	534	1516	0.1631	FALSE	.	151	1	.	.	1	416	0	413.2	335.3	1	151	566	0.0417	1	51.2	.	416	.	.	.	.	.	0.1667	4	1	.	.	.	84	.	.	.	.	20	.	FIXATION_TRIGGER	690	3	5033	584.5	288.7	690	5722	0.0417	1	222.5	-158	5033	2.26	-49.55	5032	13	4998	362	1	1	2552	1803	.	0	0	0	0	0	0	1516	662	3	591	2	2389	630.9	318	675	3087	0.0833	2	268.9	-226	2389	1516	0	.	.	84	2	3004	546.7	268.5	690	5722	0.0417	1	222.5	-158	5033	234	ELLIPSE	"[20, 0, 20, 0, 20, 0]"	TRUE	1009458	1	video	TRUE	999437	Fixations	9297	24	1	Trial: 1	999021	1	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Ori_2	1	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	fam	11-Feb	30.3	2	10000	11	1	fam	fam_100.mp4
Ori_2	2	Ori_2.edf	RIGHT	RECORDING_SESSION	70685.83	2442.2	534	1773	0.1033	FALSE	.	162	1	.	.	1	865	0	474.4	302.2	1	162	1026	0.0303	1	112.4	.	865	.	.	.	.	.	0.1515	5	1	2	1	.	212	1306	36	.	.	20	.	FIXATION_TRIGGER	212	4	16533	471.3	490.6	772	16744	0.0606	2	64	154.6	15934	3.5	-65.55	16532	25	16494	362	1	1	2649	2311	.	1	3	0	0	0	0	162	662	4	694	2	7339	560.7	286.9	694	8032	0.0303	1	198.7	144.9	7339	162	0	.	.	145	3	11754	493.7	455.5	145	11898	0.0303	1	131.7	141.5	11754	234	ELLIPSE	"[20, 22, 21, 22, 21, 22, 20, 21, 22, 20, 21, 22, 20, 0, 22, 0]"	TRUE	1030026	1	video	TRUE	1011028	Fixations	17166	33	3	Trial: 2	1010163	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Ori_2	2	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	GG	11-Feb	30.3	2	19000	11	2	cong	GG_100.mp4
Ori_2	2	Ori_2.edf	RIGHT	RECORDING_SESSION	170574.22	2434.83	759	4287	0.2497	TRUE	19023	560	6	22	"[22, 20]"	3	2904	2	619	278.8	0	560	3493	0.0303	1	58	167.6	2904	6.43	2.74	2903	5	2854	0.1818	6	0	1	4	.	0	931	3150	.	.	21	9	leaving_agent	931	4	12190	918	341.7	1109	13120	0.0606	2	15.2	67.3	11970	3.99	-1.13	12189	18	12148	561	0	0	2844	2076	.	1	2	0	0	0	0	590	790	4	1272	2	5292	563.4	138.3	1272	6563	0.0303	1	2.4	445.8	5292	590	1	.	0	220	3	7339	560.7	286.9	1346	9205	0.0606	2	4.2	343.9	7339	95	RECTANGLE	"[20, 22, 21, 22, 21, 22, 20, 21, 22, 20, 21, 22, 20, 0, 22, 0]"	TRUE	1030026	1	video	TRUE	1011028	Fixations	17166	33	3	Trial: 2	1010163	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Ori_2	2	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	GG	11-Feb	30.3	2	19000	11	2	cong	GG_100.mp4
Ori_2	2	Ori_2.edf	RIGHT	RECORDING_SESSION	208828	2573.95	759	10948	0.6378	TRUE	19024	36	2	20	[20]	2	1058	1	387.9	233.4	1	1710	2853	0.1212	4	313.9	-400.4	1058	2.28	130.1	1057	1	1027	0.6364	21	3	2	15	.	1399	1862	7481	.	.	22	4	pointing_agent	437	6	19295	192.2	212.3	2256	19731	0.1515	5	199.2	-601.7	17190	8.73	68	19294	31	19237	74	0	0	3088	2325	.	0	0	1	5	1	5	16659	450	6	138	1	1115	272.7	222	1584	5203	0.0606	2	160.2	-545	3572	10949	0	.	0	1191	1	1271	211.1	204.4	623	7256	0.0303	1	143.1	-489.4	6633	95	RECTANGLE	"[20, 22, 21, 22, 21, 22, 20, 21, 22, 20, 21, 22, 20, 0, 22, 0]"	TRUE	1030026	1	video	TRUE	1011028	Fixations	17166	33	3	Trial: 2	1010163	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Ori_2	2	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	GG	11-Feb	30.3	2	19000	11	2	cong	GG_100.mp4
Ori_3	1	Ori_3.edf	RIGHT	RECORDING_SESSION	70685.83	2019.5	534	1129	0.1236	FALSE	.	171	1	.	.	1	299	0	571.1	435.4	1	171	469	0.0417	1	209.1	.	299	.	.	.	.	.	0.1667	4	1	.	.	.	169	.	.	.	.	20	.	FIXATION_TRIGGER	169	3	5676	482.4	260.4	865	5844	0.0833	2	273.3	-208	4948	3.83	151.56	5675	15	5644	362	1	1	2157	1833	.	0	0	0	0	0	0	1129	662	3	93	2	2957	475.5	259.2	93	3049	0.0417	1	113.5	-268.4	2957	1129	0	.	.	696	3	4948	635.3	336.6	865	5844	0.0833	2	273.3	-208	4948	234	ELLIPSE	"[20, 0, 20, 0, 20, 0]"	TRUE	1080876	1	video	TRUE	1070854	Fixations	9136	24	1	Trial: 1	1070555	1	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Ori_3	1	FALSE	"(255, 255, 255, 255)"	white	w_cuckoo64.mp4	fam	11-Mar	12	3	10000	11	1	fam	fam_100.mp4
Ori_3	2	Ori_3.edf	RIGHT	RECORDING_SESSION	70685.83	2365.67	534	1851	0.1031	FALSE	.	180	1	.	.	1	318	0	427.3	333.7	1	180	497	0.0455	1	65.3	.	318	.	.	.	.	.	0.1364	3	0	3	0	.	0	3512	0	.	.	20	.	FIXATION_TRIGGER	825	3	15990	588.6	467.2	825	16814	0.0455	1	226.6	136.3	15990	11.85	-23.47	15989	17	15911	362	1	1	2706	2139	.	1	1	0	0	0	0	180	662	3	846	2	7258	477.6	247.2	846	8103	0.0455	1	115.6	-6.9	7258	180	0	1158	.	825	3	15990	588.6	467.2	825	16814	0.0455	1	226.6	136.3	15990	234	ELLIPSE	"[20, 21, 22, 21, 22, 0, 20, 21, 22, 21, 0, 21, 22, 20, 21, 22]"	TRUE	1100881	1	video	TRUE	1081881	Fixations	17958	22	3	Trial: 2	1081563	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Ori_3	2	FALSE	"(255, 255, 255, 255)"	white	w_cuckoo64.mp4	GA	11-Mar	12	3	19000	11	3	incong	GA_100.mp4
Ori_3	2	Ori_3.edf	RIGHT	RECORDING_SESSION	177536.4	2450	759	6572	0.366	TRUE	19024	1158	2	20	[20]	2	553	2	624	219.5	1	1158	1710	0.0455	1	63	133.7	553	7.09	27.34	552	1	498	0.3182	7	0	0	5	.	0	0	4065	.	.	21	11	approaching_agent	688	6	16888	314.1	180.3	688	17575	0.0455	1	34.1	-27.6	16888	12.16	131.85	16887	18	16815	561	1	1	2699	2139	.	1	2	0	0	0	0	1158	790	6	1634	2	4184	705.6	257.4	1634	5817	0.0455	1	144.6	150.3	4184	1158	0	1107	0	752	3	7258	477.6	247.2	2387	9790	0.0909	2	67.6	192.1	7258	95	RECTANGLE	"[20, 21, 22, 21, 22, 0, 20, 21, 22, 21, 0, 21, 22, 20, 21, 22]"	TRUE	1100881	1	video	TRUE	1081881	Fixations	17958	22	3	Trial: 2	1081563	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Ori_3	2	FALSE	"(255, 255, 255, 255)"	white	w_cuckoo64.mp4	GA	11-Mar	12	3	19000	11	3	incong	GA_100.mp4
